id,num_sold
230244,721.0654300947988
230245,261.4947214340751
230246,1678.0082445341122
230247,1251.2488202544287
230248,760.1785239268276
230249,949.0500224564727
230250,75.20609176700422
230251,520.2854107444799
230252,384.74530877312503
230253,216.88986246663163
230254,291.8605372416334
230255,155.05566134790814
230256,1032.8647226264807
230257,802.9263660229929
230258,441.20053602120134
230259,496.81130891117215
230260,182.61862824934843
230261,1199.4253148749367
230262,951.8588512419342
230263,517.3459638895331
230264,564.8995436330388
230265,0.0
230266,24.795995841521076
230267,17.754944202999056
230268,10.968077101580885
230269,13.12909288987761
230270,7.3745892571487035
230271,49.33535034699654
230272,36.17119059445967
230273,21.688573203890503
230274,27.3466458825757
230275,8.433082134473388
230276,55.87350738828259
230277,47.182544409028445
230278,24.138590708785824
230279,31.77949172514432
230280,172.53940527435688
230281,1088.824665047576
230282,932.2845805631522
230283,496.48204582566404
230284,593.5667367678633
230285,370.45762403755276
230286,2359.8288539253767
230287,1923.3236576560148
230288,1010.23866777394
230289,1196.3880089371926
230290,416.92625305783974
230291,2831.8503550542937
230292,2149.7538499616535
230293,1199.7592839207437
230294,1387.4648567635506
230295,145.69800649930946
230296,897.2316926109222
230297,680.8068446547878
230298,416.58686619366864
230299,486.2352251276284
230300,288.19136579126143
230301,1859.0063957267303
230302,1389.1625617962284
230303,857.435042676485
230304,973.3383842413577
230305,345.24529270684536
230306,2111.8921081326175
230307,1588.8335571550335
230308,904.83220154475
230309,1184.9338614608141
230310,0.0
230311,668.076469161236
230312,490.2695396955313
230313,282.68852811798786
230314,344.8434015380578
230315,233.13869756450592
230316,1339.7519560009864
230317,1002.1472705093435
230318,573.363190263193
230319,718.8477583524445
230320,242.92486156346752
230321,1584.7056765968946
230322,1203.6756511684864
230323,721.4360973035256
230324,866.0056636643764
230325,107.72431178064252
230326,704.178724488131
230327,522.185570062121
230328,304.5788526403173
230329,370.32975521133204
230330,223.31675710108954
230331,1396.136181117928
230332,1051.319827077916
230333,609.9498598701266
230334,741.2974810328988
230335,265.2162872985488
230336,1646.4043530411052
230337,1243.1913861313942
230338,745.14983482144
230339,939.7786075087496
230340,74.94017195477088
230341,503.632646015992
230342,379.5875268491856
230343,209.74709837378634
230344,270.66704368198947
230345,157.87311444226947
230346,1000.4614647172667
230347,744.0348234101359
230348,455.283113353
230349,531.4159841035781
230350,182.54831426669418
230351,1160.4947039090234
230352,888.1612830802179
230353,511.95767667659686
230354,598.7264711360341
230355,0.0
230356,24.09654223066777
230357,16.893215933418425
230358,9.351355966489836
230359,12.663441025549748
230360,7.147072196360188
230361,49.75023655555811
230362,34.39468492207731
230363,21.332144746496656
230364,27.725526072962708
230365,9.611667937851973
230366,57.37775194192977
230367,42.562423876674345
230368,24.38320917546612
230369,29.908588972119524
230370,173.5452007903411
230371,1077.3585851719652
230372,899.1073720313071
230373,486.173311627918
230374,580.7148858910477
230375,364.2253550237215
230376,2214.727888174829
230377,1795.2633539502885
230378,983.5172875369483
230379,1199.3938276308495
230380,413.74272711571155
230381,2613.9105590238596
230382,2112.893695752239
230383,1171.033168018202
230384,1345.3858550795967
230385,134.34255755622118
230386,856.1248110464007
230387,706.3934088405874
230388,388.8658956722807
230389,465.29967281428327
230390,304.75125977118057
230391,1782.2808019541953
230392,1372.4474256480078
230393,789.0354368590705
230394,941.0204194481217
230395,310.79307358817323
230396,2133.5671180539684
230397,1552.7760879554783
230398,910.8688269020523
230399,1121.3252301846637
230400,0.0
230401,670.7389028136381
230402,507.25073306099785
230403,291.7303575792388
230404,357.2724978186786
230405,230.3041478293567
230406,1364.9101570913024
230407,1032.8301700792983
230408,585.4918500837866
230409,732.9047266276015
230410,242.28194073101295
230411,1601.1381683723373
230412,1213.9163756806665
230413,696.6188376417814
230414,876.099472840891
230415,110.36781714317982
230416,683.032908643683
230417,523.7507548138439
230418,311.03019055963483
230419,365.85160915233837
230420,222.51567801163296
230421,1370.512570016419
230422,1056.5232681066655
230423,616.4187326942122
230424,738.7442930538899
230425,263.43987197001763
230426,1629.7253949035623
230427,1249.7025637324118
230428,749.5826145107683
230429,925.6830677319875
230430,75.4510648588846
230431,494.07466079563636
230432,375.6310453399932
230433,209.95139848639616
230434,268.0146880137423
230435,154.13941200935793
230436,997.2741207954194
230437,717.4216317044268
230438,455.44074755209425
230439,534.9175122781946
230440,184.5887012515252
230441,1174.9716727887942
230442,896.8167372353365
230443,504.5168727722317
230444,615.5137933574321
230445,0.0
230446,23.46772923892958
230447,17.090864397307904
230448,9.779219181786686
230449,12.938263871381237
230450,7.229732588036338
230451,50.028548163284746
230452,33.95757689477514
230453,19.855874918224693
230454,24.671860300100455
230455,8.55038544583294
230456,55.97827294691392
230457,41.648753646902996
230458,22.526942824236066
230459,27.97792941295928
230460,174.21524860421496
230461,1054.3335299920252
230462,861.6109520939124
230463,513.314791217567
230464,562.1916638274212
230465,358.822447740645
230466,2158.5550843421233
230467,1726.5774673529847
230468,978.0692316021484
230469,1279.4286417467247
230470,419.772448062456
230471,2710.8156563942593
230472,2103.84844182236
230473,1154.9841146045364
230474,1492.1728849469994
230475,136.15878045020156
230476,846.8060389097114
230477,679.4192766888551
230478,381.5168838146924
230479,458.5724237631532
230480,297.8796145034012
230481,1785.9018029684034
230482,1379.8076782642495
230483,774.7325559016591
230484,925.6278892623512
230485,309.7221137874164
230486,2096.181850489612
230487,1528.2913969138324
230488,910.3002334266392
230489,1160.0868854314228
230490,0.0
230491,679.9438017815519
230492,516.2058678678978
230493,308.53560270862357
230494,367.5362215546963
230495,227.94689623279402
230496,1377.7666928257772
230497,1004.1953864960651
230498,583.4824497096924
230499,722.6606842129793
230500,242.38943809004755
230501,1628.6092449748096
230502,1226.3463128139479
230503,737.0708426547426
230504,911.939100824606
230505,106.32374573420542
230506,675.8305703423896
230507,521.9679678611169
230508,317.855175006105
230509,381.3280881316076
230510,214.84939174346772
230511,1383.7721873629453
230512,1060.6286375195966
230513,635.0282202793917
230514,761.012366370879
230515,262.14579821495886
230516,1631.7721686003824
230517,1252.6891220730258
230518,765.2357961881622
230519,942.9482702587748
230520,74.86196713575337
230521,488.5556141160717
230522,380.8598601707372
230523,220.4565356589675
230524,271.78662251323766
230525,151.66772507944881
230526,990.3742567838971
230527,736.5311686237787
230528,436.19968242715436
230529,525.3007492918343
230530,178.81099808399802
230531,1178.0281264985654
230532,903.6454322794375
230533,532.4837485176986
230534,629.8017897277385
230535,0.0
230536,23.277654532899653
230537,16.233444771426193
230538,10.476381223193568
230539,12.973672250498833
230540,7.520321511196165
230541,46.59483677340062
230542,34.33209876338408
230543,20.77579626990756
230544,26.937912661502367
230545,8.541863745448525
230546,55.174352568069146
230547,40.23970482262912
230548,23.11289900809917
230549,29.625804723240446
230550,171.8102932034082
230551,1065.7971870953281
230552,906.6076239096313
230553,511.73736247943566
230554,577.9038976022812
230555,353.867333694113
230556,2239.087196117091
230557,1726.0416417420233
230558,1040.4690208052689
230559,1213.5461340571171
230560,417.424247375636
230561,2736.865451609491
230562,2156.1951639552885
230563,1234.1688598790465
230564,1504.8088259440385
230565,134.612574776127
230566,853.5469948835182
230567,662.6826446318731
230568,393.9574438034707
230569,476.97606642592257
230570,267.298316458398
230571,1749.8133579029595
230572,1340.2503582934607
230573,800.3807425036562
230574,970.9381939789121
230575,314.8756987208062
230576,2072.857683509001
230577,1553.6342381285124
230578,921.4415464872854
230579,1161.1435383996645
230580,0.0
230581,700.9442016427618
230582,521.8383604831276
230583,322.91139033600587
230584,385.47908752163664
230585,228.96854932875831
230586,1432.328182857142
230587,1059.6104234198044
230588,650.5072898176285
230589,779.2478537623116
230590,247.69370480700402
230591,1654.7030426165718
230592,1245.0686898442495
230593,775.5392803509345
230594,939.5207955710116
230595,112.42001723475346
230596,687.7209578677339
230597,534.1732365487893
230598,324.2749793147162
230599,401.14490361328575
230600,230.3186425221044
230601,1410.9138510810908
230602,1081.9402239847116
230603,663.4823994598562
230604,809.880208251805
230605,269.44038800106387
230606,1700.2000349315942
230607,1271.414920495445
230608,800.2126258343295
230609,977.0682362063224
230610,79.2758965934314
230611,502.9678242333566
230612,389.71570009601913
230613,228.41664410484356
230614,288.3883844346837
230615,161.54929460118268
230616,1020.8715501915856
230617,753.4995501316795
230618,463.57791788511895
230619,563.532876261306
230620,190.0555739930944
230621,1200.3107408501976
230622,922.0261638657696
230623,549.6518651273042
230624,674.003936637385
230625,0.0
230626,23.819166756045046
230627,16.438478327326965
230628,9.595384498626988
230629,12.014522077716903
230630,7.4639475309927965
230631,48.022413835547475
230632,34.28516403959409
230633,21.939352882252365
230634,25.808005998211286
230635,8.786979231723173
230636,56.95396166658573
230637,40.3783078969926
230638,25.029870162285
230639,29.384157377333793
230640,175.90313572654264
230641,1155.9593857476073
230642,925.8074069527023
230643,532.4613697043196
230644,647.8195010411325
230645,355.834596748427
230646,2345.346892672202
230647,1837.3241014039568
230648,1088.606118439604
230649,1271.2527148565914
230650,416.2932420302046
230651,2849.7809870852625
230652,2102.968069480576
230653,1280.7040235429945
230654,1527.4497979960538
230655,134.9518186834227
230656,894.604078610349
230657,685.0766506190274
230658,402.7590428215706
230659,492.8188180340862
230660,283.02164550565755
230661,1807.3140487963358
230662,1363.8304574441725
230663,796.6052603668725
230664,996.2342481238695
230665,334.09528302397644
230666,2132.3136770639762
230667,1590.540059499057
230668,956.1730747700641
230669,1175.6767001088097
230670,0.0
230671,715.704261050613
230672,540.8622909034159
230673,337.66448221220173
230674,409.22063090651415
230675,232.13372469071402
230676,1457.4960685744043
230677,1088.604998690629
230678,642.8433831151171
230679,821.6917029305257
230680,259.8850286724056
230681,1703.8841586231051
230682,1304.96916210863
230683,791.1117268851376
230684,991.5811883775464
230685,122.70630695151918
230686,717.3843443694768
230687,574.4451212845548
230688,335.05807929580254
230689,416.5947566282131
230690,236.432048162688
230691,1449.6984423674205
230692,1118.7396724962484
230693,686.3664271758735
230694,858.7925664071597
230695,278.4498067894925
230696,1803.5660222153388
230697,1379.5088148660464
230698,811.8364803996745
230699,1027.288318298219
230700,82.28958222483773
230701,510.77094872899494
230702,407.5486716922119
230703,236.76979675653737
230704,305.0846278420447
230705,166.5584787105571
230706,1057.2679299127365
230707,798.2733086808895
230708,479.6498404602287
230709,583.5849257374173
230710,200.94506757329054
230711,1238.816203574771
230712,963.4634411110393
230713,567.814194560993
230714,712.8620814281965
230715,0.0
230716,25.2714052604922
230717,17.18161097493958
230718,10.269752397573354
230719,13.138149041041817
230720,7.599524897826525
230721,50.40576898896387
230722,36.26032324591786
230723,22.575972545227643
230724,27.890600123239274
230725,9.932425458606549
230726,60.031193320213625
230727,43.18997213562098
230728,26.024526614246746
230729,32.986578074775906
230730,178.88875282863341
230731,1133.9670137240475
230732,956.4549850731511
230733,546.7659091034832
230734,682.2696078323676
230735,379.78774757861083
230736,2478.4908231542777
230737,1798.7756086574311
230738,1094.3861025960066
230739,1300.1128439934907
230740,435.9347313346601
230741,3007.4453078960437
230742,2197.343153981092
230743,1288.626626366025
230744,1602.0141037219744
230745,150.47343152154298
230746,938.7603097728029
230747,711.6536233579488
230748,425.09381555016535
230749,532.1325700630127
230750,299.17422899163705
230751,1871.6981384815213
230752,1431.5877384507742
230753,840.5625863438041
230754,1056.5615231412944
230755,358.12281420523493
230756,2210.645520908103
230757,1658.7689802173263
230758,1000.1454639887124
230759,1243.8705458996035
230760,0.0
230761,782.62783868962
230762,592.822541475313
230763,349.7853735184686
230764,443.6161330682073
230765,242.51342157991058
230766,1570.3117498466067
230767,1177.4639439485134
230768,679.3714678259751
230769,886.983378416288
230770,283.47597841456934
230771,1808.6389061964974
230772,1434.3511346218565
230773,810.0355002845978
230774,1033.6696640451532
230775,133.27375793466334
230776,794.6919200499228
230777,612.3049809324721
230778,361.0834759680248
230779,445.95458218581354
230780,266.817737234535
230781,1630.1173536620083
230782,1256.8170375866976
230783,730.6244928318349
230784,889.3835946986717
230785,317.6189919976907
230786,1950.9097751483127
230787,1476.6093224263552
230788,914.4698407023822
230789,1065.7510562973314
230790,93.18327050860123
230791,570.218579634066
230792,445.6640801550752
230793,254.6384300018891
230794,324.7300826117876
230795,189.83539392738413
230796,1168.9778541113253
230797,865.7626068138371
230798,518.8623530554322
230799,641.6071231746081
230800,220.12664376518154
230801,1347.598478550511
230802,1078.6578932957073
230803,607.1643966006509
230804,773.9617206374235
230805,0.0
230806,26.155095990960156
230807,19.222725121824393
230808,11.425395079861875
230809,14.240957555030986
230810,7.523096128283299
230811,53.18746759379599
230812,40.040285317130866
230813,25.115635700265315
230814,29.74483533407165
230815,9.997570146321799
230816,62.80655917842938
230817,47.909487445766246
230818,29.545166533333393
230819,35.035277733578
230820,200.294528996068
230821,1231.6496122275335
230822,958.8362007697499
230823,575.5025477508041
230824,729.3147582670514
230825,418.15352254037003
230826,2622.3126838564776
230827,1930.8848031041216
230828,1151.1434579671932
230829,1409.1637266501236
230830,475.7772168231104
230831,3010.860590533323
230832,2320.712813432561
230833,1382.2465382820876
230834,1708.6990316518797
230835,158.4552189485489
230836,1020.1170969669404
230837,782.194202469287
230838,462.43508286235806
230839,566.8290999358203
230840,319.2908871032387
230841,2051.3366115408307
230842,1595.8721493550677
230843,925.4286357112962
230844,1112.9995710408032
230845,385.5459719140134
230846,2436.458620860563
230847,1859.730163104959
230848,1093.5423344343249
230849,1323.757733829393
230850,0.0
230851,640.8762112991701
230852,505.45205823229117
230853,279.53262636579126
230854,372.44643978949625
230855,227.35907632455556
230856,1269.5718389636204
230857,994.8842685582008
230858,569.4116525413884
230859,713.0342938003763
230860,239.40474907883345
230861,1511.0186611183738
230862,1190.776784223135
230863,675.7219091053136
230864,884.0314748733683
230865,105.87778868459743
230866,666.9506030208789
230867,501.59934611158144
230868,288.58998601702035
230869,387.76629025583844
230870,213.9580058733219
230871,1343.707378592287
230872,1005.6578240203285
230873,591.2506334284185
230874,760.0408665967403
230875,252.39368834622306
230876,1589.84516350533
230877,1204.6156372637442
230878,703.2946671870022
230879,933.9029759169665
230880,74.43448500840223
230881,480.6663756779375
230882,362.80272370744694
230883,204.9767185883636
230884,268.13229313931936
230885,149.25052655077087
230886,947.3263762413206
230887,733.505887179401
230888,413.96681494753125
230889,557.9863493047338
230890,179.29990801739004
230891,1118.3596672980068
230892,876.9116940486202
230893,491.10506351569506
230894,632.7448830600871
230895,0.0
230896,21.32671301429732
230897,16.526402391724403
230898,9.220464891010662
230899,11.372407037641846
230900,6.355613728301702
230901,43.20533299223081
230902,32.93126009803354
230903,18.753401326374455
230904,24.59106357423682
230905,7.4809136493647275
230906,52.633451407337
230907,42.27926936466312
230908,23.178290165479392
230909,28.70938458688319
230910,168.1057514742577
230911,1043.0949126278351
230912,881.5465803841339
230913,482.26980969976836
230914,597.2137723522171
230915,350.7173815247113
230916,2198.0923784346655
230917,1763.8328796836986
230918,978.1808031222071
230919,1169.4247385754597
230920,402.8808108870737
230921,2629.8431134359043
230922,2124.019281917209
230923,1155.3062380131355
230924,1375.5783575536175
230925,128.56003599568615
230926,830.0845908613252
230927,643.8049243160951
230928,374.7605561090337
230929,468.5234982048759
230930,262.04113370847494
230931,1691.4344705696412
230932,1317.7589044519543
230933,762.6461997684293
230934,900.4276967684734
230935,306.85575240101616
230936,2018.4681970367258
230937,1525.3334700918656
230938,878.9782724605955
230939,1114.9123528070863
230940,0.0
230941,635.0019706279941
230942,510.8934767795995
230943,276.7869985724544
230944,351.5631883605164
230945,226.13045508974616
230946,1290.2246920052673
230947,1002.0473326587348
230948,556.4446667374016
230949,738.0648980784334
230950,238.43681217934747
230951,1500.5422694234942
230952,1169.9421720297496
230953,664.5038679297663
230954,848.9776594553291
230955,106.41827378751954
230956,663.7071162171347
230957,497.95411960164057
230958,289.8208078792296
230959,368.77063869626767
230960,213.06508016854903
230961,1315.5190065238721
230962,1006.0005854148932
230963,588.0353137524154
230964,768.6552285252901
230965,255.8800018410992
230966,1569.376682519759
230967,1190.0919388503785
230968,738.6794823425478
230969,883.7544412270901
230970,73.4296607674503
230971,471.998399985864
230972,361.6794831574429
230973,199.51841007507286
230974,262.2092230276563
230975,151.1550031651954
230976,949.3204886588724
230977,725.1949842643817
230978,416.21604524001066
230979,561.3791144389777
230980,179.53189169747026
230981,1127.442293670409
230982,882.881368987225
230983,487.180266705928
230984,639.8306119458989
230985,0.0
230986,21.11340227614026
230987,15.91056880254457
230988,9.07646543061086
230989,11.625905814062726
230990,6.606312789543441
230991,44.30436489613342
230992,32.25126817869109
230993,19.38661372470523
230994,22.76620475671386
230995,7.43487728813435
230996,51.025702030100994
230997,38.50461684764149
230998,23.029975470198274
230999,28.21743678372674
231000,165.12139851467683
231001,1071.7822897124809
231002,860.8512354819607
231003,467.31641538233447
231004,578.8623976556939
231005,350.4213143450786
231006,2208.0445014336456
231007,1757.6145697542772
231008,951.4499803455526
231009,1228.8014264301871
231010,407.163149566659
231011,2596.949673503623
231012,2037.8350392724487
231013,1128.0770869299831
231014,1444.1442222486255
231015,127.2653064679734
231016,843.8821568912981
231017,647.4059379165946
231018,362.0266313835876
231019,462.6280831742379
231020,271.6068488816543
231021,1708.051991244506
231022,1294.628246442797
231023,733.7610317033984
231024,898.9380352211454
231025,301.60793128546464
231026,1986.2796923128276
231027,1496.5049005498533
231028,869.3198075703656
231029,1115.2214195803292
231030,0.0
231031,631.2331402211491
231032,499.975547351392
231033,279.3679836903851
231034,353.689033561199
231035,225.23193191387708
231036,1272.2046602761234
231037,986.102108771974
231038,563.2093259818062
231039,719.3783130707085
231040,234.54389270236754
231041,1507.4923893222367
231042,1184.7072718749907
231043,661.1663210409002
231044,844.9050860397766
231045,105.69545909647012
231046,659.4251699971126
231047,502.2291744932846
231048,289.5033952532781
231049,365.0198024549506
231050,212.61344029898214
231051,1320.7493418690954
231052,1012.3919525313896
231053,581.1990477990578
231054,754.7738750430599
231055,249.71983218613093
231056,1572.524744119496
231057,1182.7124194157211
231058,709.3058946844803
231059,896.9693522615825
231060,72.41588934866988
231061,457.31763337356745
231062,360.7876754755746
231063,200.1551868503548
231064,266.8941796225454
231065,151.65272376233108
231066,957.5345986190309
231067,712.5801336812631
231068,407.22078107590573
231069,519.3634484396358
231070,180.63430268648767
231071,1114.7226166924033
231072,867.4776418778054
231073,487.08102234719644
231074,646.6324316719613
231075,0.0
231076,20.9117191791103
231077,15.855206176647226
231078,9.248604645520874
231079,11.812068286208373
231080,6.345608101768561
231081,43.460539042048794
231082,32.10375489609428
231083,18.48685977843939
231084,23.865648940445894
231085,7.574898878172459
231086,50.62814231530442
231087,38.94279743408949
231088,21.214474753513006
231089,28.080635470273982
231090,165.036335516127
231091,1106.95289675132
231092,866.4123711964555
231093,483.05646162945607
231094,583.4256963486553
231095,349.8497436462794
231096,2210.7590310912638
231097,1731.2393655128358
231098,953.3739046450764
231099,1238.3237355128906
231100,404.05436024634366
231101,2592.0253654008516
231102,2074.393049258275
231103,1126.1567650980385
231104,1446.5309885072231
231105,127.5705478160653
231106,837.9955337142542
231107,649.1138017023031
231108,360.78633165674705
231109,447.97448163497086
231110,257.02053766548164
231111,1715.654827752541
231112,1345.5815563123358
231113,746.0336515969282
231114,924.2288827702577
231115,303.40933073698324
231116,2004.0341809858858
231117,1487.8119531906905
231118,873.7382030373674
231119,1118.9537340078437
231120,0.0
231121,621.5743603505431
231122,513.3388034311159
231123,280.34931602484505
231124,359.6573447706416
231125,225.0934752850604
231126,1276.834571730631
231127,989.6532704213146
231128,564.8982863783591
231129,737.060887371941
231130,237.24369970962638
231131,1527.036589494336
231132,1184.503107517011
231133,671.0256744529083
231134,859.3836700689194
231135,104.55612262243321
231136,645.5368600263458
231137,500.1926171958928
231138,291.38210444002397
231139,374.31575608255577
231140,211.61219913469282
231141,1315.6301768760932
231142,1012.3754182390805
231143,576.4013267548423
231144,764.3962596729993
231145,251.88070261752085
231146,1570.1070514480693
231147,1190.65876319179
231148,703.3438796084127
231149,903.7614248190457
231150,72.32241141298326
231151,456.57876169735516
231152,361.0062310597006
231153,204.52429909387757
231154,260.45965706565556
231155,149.19503275241883
231156,920.6658025088755
231157,721.620648492375
231158,406.7765727827312
231159,535.545401866458
231160,177.18956742598562
231161,1097.0073641376894
231162,848.8313284980925
231163,486.35240940723884
231164,652.8330644946161
231165,0.0
231166,20.679796274228593
231167,15.764903972420443
231168,9.34774259083628
231169,11.785849011644762
231170,6.686759749602881
231171,43.4705981576167
231172,32.731499989725634
231173,18.43963531174497
231174,24.379751638970546
231175,7.278878529779347
231176,51.13941846062686
231177,38.44993872307641
231178,21.28109774880565
231179,28.705585015976844
231180,166.83939719905172
231181,1085.2406811417134
231182,861.1026972389996
231183,492.3582311551968
231184,613.1833446831856
231185,356.708071613707
231186,2163.3703939460993
231187,1743.3449542419053
231188,980.1157604631837
231189,1233.4132539769912
231190,400.9451961901977
231191,2597.2320395989345
231192,2126.8971138675797
231193,1160.8414104342373
231194,1464.1996493536763
231195,128.42999367200022
231196,845.2177634171466
231197,648.4304731917795
231198,366.1760346094029
231199,454.9714806830233
231200,258.69273403336695
231201,1708.21891904025
231202,1326.1253519290426
231203,735.2456487025615
231204,949.5098046285948
231205,306.33135728472416
231206,2032.128254400891
231207,1495.0067829460259
231208,874.3119797188172
231209,1124.7060153047532
231210,0.0
231211,667.0790359505661
231212,518.0261950333636
231213,299.0898340697286
231214,370.36372655114917
231215,221.52188089733752
231216,1328.3135421762588
231217,1027.7640521198127
231218,596.75258174342
231219,758.9879539899483
231220,248.2138983274401
231221,1563.6943290809138
231222,1216.999609454078
231223,718.8381580189588
231224,907.9355087695232
231225,109.31593819482845
231226,679.4893906962877
231227,517.6378018867449
231228,304.6806247255954
231229,394.8278056705099
231230,221.0774411090757
231231,1379.4974925949264
231232,1050.633157262426
231233,607.698325046856
231234,808.734221598696
231235,260.9473017728443
231236,1691.8045929850823
231237,1209.9342842479364
231238,725.4260602764602
231239,925.2835567732361
231240,76.11225164704013
231241,489.0543625518437
231242,369.11478175960525
231243,212.82398163518263
231244,272.96727808669857
231245,155.3561894859005
231246,985.2577830473967
231247,743.634601483403
231248,426.23780323765527
231249,552.7320401543908
231250,184.73451916394396
231251,1171.0088456552428
231252,888.3742717176119
231253,511.07151382611704
231254,659.9410234592549
231255,0.0
231256,22.134811001044913
231257,16.60113508695175
231258,9.213857032675909
231259,12.98266864398386
231260,6.623569477773785
231261,45.428977165823596
231262,33.77268826723514
231263,19.744780510111053
231264,27.224549224961777
231265,7.741585799883996
231266,53.44368234082115
231267,40.25619972634765
231268,22.700403232155416
231269,29.999998530810522
231270,173.49876421389231
231271,1125.773347414498
231272,900.2519627603386
231273,503.33685705049146
231274,640.1995439949009
231275,367.324072947059
231276,2267.646652022634
231277,1851.0247194020146
231278,1015.0565886397981
231279,1295.4387579456131
231280,414.8545140359905
231281,2736.146214802013
231282,2266.7808391270846
231283,1195.7993099135037
231284,1542.7591660937578
231285,133.9727922966355
231286,897.0916180023208
231287,681.0153548893977
231288,374.40031554981783
231289,489.0388870404102
231290,267.95894267530866
231291,1762.3249619692094
231292,1383.3983569588904
231293,769.394671814228
231294,974.4807773754961
231295,317.0379297345377
231296,2110.79038126583
231297,1588.4192704787092
231298,893.5467554922429
231299,1156.1234645646186
231300,0.0
231301,705.8777837628646
231302,519.2743468883197
231303,308.9849860553276
231304,396.9931608908739
231305,224.72057317325053
231306,1398.945432999712
231307,1042.4224650656265
231308,615.2137410384441
231309,823.6618260998086
231310,258.71207895852723
231311,1659.9680209068226
231312,1270.8934484559052
231313,735.8165165343133
231314,953.9858130010364
231315,113.73007051535974
231316,714.4905007049276
231317,552.8505334258373
231318,313.60550245899304
231319,427.9667229915728
231320,229.37490745630774
231321,1441.8087919907546
231322,1081.9492489794845
231323,634.1011794654553
231324,866.6483865021613
231325,274.1569278810087
231326,1797.855810300231
231327,1331.1598765624083
231328,750.4045739817908
231329,986.4670488701626
231330,80.33744202486236
231331,508.89060980742164
231332,386.2673383749456
231333,221.08902630514172
231334,286.4165173298169
231335,162.1360788320578
231336,1038.221312764776
231337,764.2203683188385
231338,442.12473255900943
231339,580.0587826334202
231340,191.98894891695795
231341,1236.3960843818932
231342,902.7701762416777
231343,525.6373700219154
231344,665.7743104904699
231345,0.0
231346,23.103774132533463
231347,17.752447994635332
231348,10.237866585816398
231349,12.463344835276299
231350,7.330934594257747
231351,47.68624046444886
231352,36.868172827267905
231353,21.07209047452185
231354,28.54100534044172
231355,8.181148651493178
231356,55.319208892910446
231357,41.944392091149524
231358,23.99851384346164
231359,32.47293869082742
231360,186.54605802701258
231361,1123.5689949447135
231362,902.293211713545
231363,512.0681683767691
231364,670.0891657291907
231365,376.09018967908764
231366,2393.1901094334853
231367,1853.7971400569313
231368,1040.922591008656
231369,1339.2133472979408
231370,442.02560093731563
231371,2775.8349248509453
231372,2245.7791546766175
231373,1221.7724417319928
231374,1585.607294230438
231375,146.81893540663617
231376,942.5795496260262
231377,708.2798180120603
231378,396.68442440619884
231379,537.2470059721277
231380,282.8154879585575
231381,1830.988859561647
231382,1438.240319527772
231383,802.8359507312945
231384,1040.0555484857282
231385,339.7998956136853
231386,2222.592335958692
231387,1678.4946548804314
231388,948.7690113442767
231389,1279.2366653205795
231390,0.0
231391,778.4707049248425
231392,592.0980761340422
